Litterbag datasheet - coarse - serial incubations - ALL RAW DATA,,,,,,,,,,,,,,,
Bag ID,Rhodo/Acer,Starting dry mass (g),Starting dry - HL,Starting AFDM,Final dry mass (g),prop sample AFDM,Final AFDM,%AFDM rem,Tin mass (g),Tin + DM (g),Tin + Ash (g),Date deployed,Date Collected,Site,Notes
C0057,A,5.01,4.6575,4.436374961,1.47,0.893966607,1.314130912,29.62172773,3.6387,5.142,3.7981,4/3/2019,6/5/2019,WS05,
C0058,A,4.94,4.5875,4.369698365,0.82,0.901499451,0.73922955,16.91717571,3.5552,4.3755,3.636,4/3/2019,6/5/2019,WS05,
C0059,A,5.02,4.6675,4.445900189,1.28,0.893581484,1.1437843,25.72672015,3.651,4.9083,3.7848,4/3/2019,6/5/2019,WS05,
C0060,A,4.96,4.6075,4.388748821,0.55,0.87150317,0.479326744,10.9217174,3.5448,4.081,3.6137,4/3/2019,6/5/2019,WS05,
C0061,A,5.03,4.6775,4.455425417,NA,NA,NA,NA,NA,NA,NA,4/3/2019,6/5/2019,CWCR,
C0062,A,5.01,4.6575,4.436374961,NA,NA,NA,NA,NA,NA,NA,4/3/2019,6/5/2019,CWCR,
C0063,A,4.96,4.6075,4.388748821,NA,NA,NA,NA,NA,NA,NA,4/3/2019,6/5/2019,CWCR,
C0064,A,4.93,4.5775,4.360173137,NA,NA,NA,NA,NA,NA,NA,4/3/2019,6/5/2019,CWCR,
C0065,A,4.93,4.5775,4.360173137,NA,NA,NA,NA,NA,NA,NA,4/3/2019,6/5/2019,USHF,
C0066,A,5.01,4.6575,4.436374961,NA,NA,NA,NA,NA,NA,NA,4/3/2019,6/5/2019,USHF,
C0067,A,5.01,4.6575,4.436374961,NA,NA,NA,NA,NA,NA,NA,4/3/2019,6/5/2019,USHF,
C0068,A,4.94,4.5875,4.369698365,NA,NA,NA,NA,NA,NA,NA,4/3/2019,6/5/2019,USHF,
C0069,A,4.99,4.6375,4.417324505,0.44,0.883896797,0.388914591,8.804302023,3.5315,3.9811,3.5837,4/3/2019,6/5/2019,WS17,
C0070,A,4.99,4.6375,4.417324505,0.7,0.834293118,0.584005183,13.22078969,3.5504,4.245,3.6655,4/3/2019,6/5/2019,WS17,
C0071,A,5.07,4.7175,4.493526329,0.91,0.89252029,0.812193463,18.07474584,3.5432,4.455,3.6412,4/3/2019,6/5/2019,WS17,
C0072,A,4.98,4.6275,4.407799277,0.04,0.898765432,0.035950617,0.815613757,3.64,3.6805,3.6441,4/3/2019,6/5/2019,WS17,
C0073,A,4.93,4.5775,4.360173137,1.01,0.851929405,0.860448699,19.73427824,3.6031,4.606,3.7516,4/3/2019,6/5/2019,LCCR,
C0074,A,5.06,4.7075,4.484001101,1.62,0.886209866,1.435659983,32.01738693,3.5134,5.1392,3.6984,4/3/2019,6/5/2019,LCCR,
C0075,A,5.01,4.6575,4.436374961,1.47,0.829859194,1.219893015,27.49751826,3.6991,5.1479,3.9456,4/3/2019,6/5/2019,LCCR,
C0076,A,5.04,4.6875,4.464950645,0.88,0.872340426,0.767659574,17.19301366,3.619,4.4932,3.7306,4/3/2019,6/5/2019,LCCR,
C0077,A,5.09,4.7375,4.512576785,1.03,0.895810956,0.922685285,20.4469714,3.5044,4.5285,3.6111,4/3/2019,6/5/2019,WS34,
C0078,A,4.93,4.5775,4.360173137,0.59,0.689443116,0.406771438,9.329249678,3.535,4.1204,3.7168,4/3/2019,6/5/2019,WS34,
C0079,A,5.07,4.7175,4.493526329,0.21,0.924555502,0.194156655,4.32080823,3.5443,3.7524,3.56,4/3/2019,6/5/2019,WS34,
C0080,A,4.95,4.5975,4.379223593,0.39,0.782165605,0.305044586,6.965723022,3.5281,3.9206,3.6136,4/3/2019,6/5/2019,WS34,
C0081,A,4.97,4.6175,4.398274049,0.73,0.874015748,0.638031496,14.50640613,3.61,4.3339,3.7012,4/3/2019,6/5/2019,WS37,
C0082,A,5.03,4.6775,4.455425417,NA,NA,NA,NA,NA,NA,NA,4/3/2019,6/5/2019,WS37,
C0083,A,4.94,4.5875,4.369698365,0.8,0.900528169,0.720422535,16.48677952,3.5287,4.3239,3.6078,4/3/2019,6/5/2019,WS37,
C0084,A,4.98,4.6275,4.407799277,0.4,0.911860175,0.36474407,8.274970047,3.6611,4.0616,3.6964,4/3/2019,6/5/2019,WS37,
C0085,A,4.98,4.6275,4.407799277,NA,NA,NA,NA,NA,NA,NA,4/3/2019,6/5/2019,HNCR,
C0086,A,4.94,4.5875,4.369698365,1.25,0.890926564,1.113658205,25.48592858,3.5258,4.7745,3.662,4/3/2019,6/5/2019,HNCR,
C0087,A,5.05,4.6975,4.474475873,0.32,0.877531941,0.280810221,6.275823788,3.6253,3.9462,3.6646,4/3/2019,6/5/2019,HNCR,
C0088,A,5.04,4.6875,4.464950645,0.63,0.848785872,0.534735099,11.97628242,3.6164,4.2506,3.7123,4/3/2019,6/5/2019,HNCR,
C0097,R,5.01,4.95375,4.734227266,2.67,0.931447388,2.486964526,52.53158301,3.6596,6.332,3.8428,5/8/2019,7/10/2019,WS17,
C0098,R,4.92,4.86375,4.648215567,2.77,0.941392601,2.607657505,56.10018441,3.5178,6.2939,3.6805,5/8/2019,7/10/2019,WS17,
C0099,R,5.03,4.97375,4.753340977,2.82,0.919833781,2.593931261,54.57069614,3.6187,5.9289,3.8039,5/8/2019,7/10/2019,WS17,
C0100,R,5.08,5.02375,4.801125255,3.11,0.907461927,2.822206593,58.7821905,3.5214,6.2727,3.776,5/8/2019,7/10/2019,WS17,
C0101,R,5.03,4.97375,4.753340977,3.37,0.921900252,3.106803849,65.36042467,3.5263,6.187,3.7341,5/8/2019,7/10/2019,TOWR,
C0102,R,4.91,4.85375,4.638658712,2.52,0.921169933,2.321348232,50.04352285,3.6303,5.268,3.7594,5/8/2019,7/10/2019,TOWR,
C0103,R,4.95,4.89375,4.676886134,2.78,0.918369626,2.55306756,54.58904679,3.535,6.2215,3.7543,5/8/2019,7/10/2019,TOWR,
C0104,R,4.9,4.84375,4.629101857,3.15,0.928909035,2.926063459,63.21017661,3.5343,6.1155,3.7178,5/8/2019,7/10/2019,TOWR,
C0105,R,5,4.94375,4.724670411,2.1,0.937800707,1.969381485,41.682939,3.6455,5.3706,3.7528,5/8/2019,7/10/2019,WS09,
C0106,R,4.98,4.92375,4.7055567,2.18,0.942098367,2.053774441,43.6457272,3.5334,5.5178,3.6483,5/8/2019,7/10/2019,WS09,
C0107,R,5.04,4.98375,4.762897833,NA,NA,NA,NA,NA,NA,NA,5/8/2019,7/10/2019,WS09,
C0108,R,4.98,4.92375,4.7055567,NA,NA,NA,NA,NA,NA,NA,5/8/2019,7/10/2019,WS09,
C0109,R,5.05,4.99375,4.772454688,1.85,0.934217199,1.728301818,36.2141064,3.6582,5.0385,3.749,5/8/2019,7/10/2019,CWCR,
C0110,R,4.92,4.86375,4.648215567,2,0.933555361,1.867110723,40.16833333,3.5269,5.3585,3.6486,5/8/2019,7/10/2019,CWCR,
C0111,R,5.1,5.04375,4.820238965,1.88,0.910858559,1.71241409,35.525502,3.5288,5.3854,3.6943,5/8/2019,7/10/2019,CWCR,
C0112,R,5.1,5.04375,4.820238965,2.72,0.937363406,2.549628464,52.89423372,3.6512,5.939,3.7945,5/8/2019,7/10/2019,CWCR,
C0113,R,5.05,4.99375,4.772454688,2.19,0.933740831,2.044892421,42.84781217,3.534,5.579,3.6695,5/8/2019,7/10/2019,HNCR,
C0114,R,4.94,4.88375,4.667329278,2.58,0.931028661,2.402053945,51.46527706,3.5208,5.8899,3.6842,5/8/2019,7/10/2019,HNCR,
C0115,R,4.98,4.92375,4.7055567,0.7,0.930660579,0.651462405,13.84453418,3.5966,4.2975,3.6452,5/8/2019,7/10/2019,HNCR,
C0116,R,4.9,4.84375,4.629101857,2.76,0.936088454,2.583604133,55.8122118,3.612,6.3705,3.7883,5/8/2019,7/10/2019,HNCR,
C0117,R,5,4.94375,4.724670411,3.88,0.925033051,3.589128237,75.9656849,3.5618,7.4195,3.851,5/8/2019,7/10/2019,WS55,
C0118,R,5.01,4.95375,4.734227266,3.28,0.918431398,3.012454987,63.63139785,3.6554,6.6823,3.9023,5/8/2019,7/10/2019,WS55,
C0119,R,4.98,4.92375,4.7055567,4.2,0.946358953,3.974707602,84.46838187,3.5421,6.4149,3.6962,5/8/2019,7/10/2019,WS55,
C0120,R,4.99,4.93375,4.715113556,3.64,0.939713495,3.420557123,72.54453329,3.6135,7.2644,3.8336,5/8/2019,7/10/2019,WS55,
C0121,R,4.94,4.88375,4.667329278,1.18,0.91190253,1.076044986,23.05483333,3.5537,4.7274,3.6571,5/8/2019,7/10/2019,USHF,
C0122,R,4.95,4.89375,4.676886134,1.75,0.932490173,1.631857802,34.89197204,3.5481,5.3034,3.6666,5/8/2019,7/10/2019,USHF,
C0123,R,4.94,4.88375,4.667329278,1.66,0.937057057,1.555514715,33.32772603,3.5364,5.2014,3.6412,5/8/2019,7/10/2019,USHF,
C0124,R,4.94,4.88375,4.667329278,NA,NA,NA,NA,NA,NA,NA,5/8/2019,7/10/2019,USHF,
C0125,R,5.09,5.03375,4.81068211,3.2,0.93054038,2.977729217,61.89827448,3.5329,6.7362,3.7554,5/8/2019,7/10/2019,LCCR,
C0126,R,4.98,4.92375,4.7055567,3.35,0.941508169,3.154052365,67.0282512,3.5426,6.8234,3.7345,5/8/2019,7/10/2019,LCCR,
C0127,R,5.09,5.03375,4.81068211,2.23,0.934033387,2.082894453,43.29727897,3.6104,5.8388,3.7574,5/8/2019,7/10/2019,LCCR,
C0128,R,5.03,4.97375,4.753340977,2.88,0.921000658,2.652481896,55.80247469,3.54,5.6666,3.708,5/8/2019,7/10/2019,LCCR,
C0129,R,5.06,5.00375,4.782011544,2.87,0.922515889,2.647620602,55.36625284,3.6506,6.5299,3.8737,5/8/2019,7/10/2019,WS34,
C0130,R,4.9,4.84375,4.629101857,0.92,0.932863699,0.858234603,18.53998097,3.6414,4.5783,3.7043,5/8/2019,7/10/2019,WS34,
C0131,R,5,4.94375,4.724670411,2.38,0.918008333,2.184859832,46.24364542,3.6683,5.6124,3.8277,5/8/2019,7/10/2019,WS34,
C0132,R,4.9,4.84375,4.629101857,1.89,0.934369783,1.76595889,38.14906097,3.5345,5.4513,3.6603,5/8/2019,7/10/2019,WS34,
C0133,R,5,4.94375,4.724670411,2.7,0.936577405,2.528758994,53.52244229,3.6587,6.3549,3.8297,5/8/2019,7/10/2019,WS37,
C0134,R,5.02,4.96375,4.743784122,2.8,0.930309152,2.604865624,54.91113334,3.6469,5.9241,3.8056,5/8/2019,7/10/2019,WS37,
C0135,R,5.07,5.01375,4.791568399,2.72,0.930047265,2.529728562,52.79541793,3.5181,5.7396,3.6735,5/8/2019,7/10/2019,WS37,
C0136,R,5.04,4.98375,4.762897833,3.27,0.900179829,2.94358804,61.80246025,3.5667,6.8476,3.8942,5/8/2019,7/10/2019,WS37,
C0145,A,5.02,4.6675,4.445900189,0.35,0.77532541,0.271363894,6.103688388,3.6514,4.0048,3.7308,5/8/2019,7/10/2019,WS09,
C0146,A,4.91,4.5575,4.341122681,0.21,0.812529219,0.170631136,3.930576226,3.6048,3.8187,3.6449,5/8/2019,7/10/2019,WS09,
C0147,A,5.05,4.6975,4.474475873,0.29,0.868727152,0.251930874,5.630399653,3.5232,3.8241,3.5627,5/8/2019,7/10/2019,WS09,
C0148,A,5.03,4.6775,4.455425417,0.23,0.858490566,0.19745283,4.431739098,3.6714,3.894,3.7029,5/8/2019,7/10/2019,WS09,
C0149,A,4.98,4.6275,4.407799277,0.53,0.821150278,0.435209647,9.873626727,3.5412,4.0802,3.6376,5/8/2019,7/10/2019,CWCR,
C0150,A,4.93,4.5775,4.360173137,0.045,0.884444444,0.0398,0.912807789,3.6326,3.6776,3.6378,5/8/2019,7/10/2019,CWCR,did not register on big balance
C0151,A,5.06,4.7075,4.484001101,0.0594,0.863636364,0.0513,1.144067516,3.5411,3.6005,3.5492,5/8/2019,7/10/2019,CWCR,did not register on big balance
C0152,A,5.02,4.6675,4.445900189,0.041,0.843902439,0.0346,0.778245092,3.6768,3.7178,3.6832,5/8/2019,7/10/2019,CWCR,did not register on big balance
C0153,A,5.02,4.6675,4.445900189,0.56,0.901030928,0.50457732,11.34927232,3.6306,4.2126,3.6882,5/8/2019,7/10/2019,TOWR,
C0154,A,5,4.6475,4.426849733,0.19,0.852235551,0.161924755,3.657787465,3.5394,3.7228,3.5665,5/8/2019,7/10/2019,TOWR,
C0155,A,5.09,4.7375,4.512576785,0.25,0.912156863,0.228039216,5.053414635,3.524,3.779,3.5464,5/8/2019,7/10/2019,TOWR,
C0156,A,5.01,4.6575,4.436374961,1.02,0.886350265,0.90407727,20.3787389,3.65,4.6698,3.7659,5/8/2019,7/10/2019,TOWR,
C0157,A,5.02,4.6675,4.445900189,0.49,0.85014985,0.416573427,9.369833079,3.6576,4.1581,3.7326,5/8/2019,7/10/2019,WS17,
C0158,A,4.98,4.6275,4.407799277,0.2,0.884231537,0.176846307,4.012122519,3.6249,3.8253,3.6481,5/8/2019,7/10/2019,WS17,
C0159,A,5.09,4.7375,4.512576785,0.24,0.866482867,0.207955888,4.608362318,3.5193,3.7732,3.5532,5/8/2019,7/10/2019,WS17,
C0160,A,5.03,4.6775,4.455425417,0.11,0.90678659,0.099746525,2.238765451,3.6887,3.811,3.7001,5/8/2019,7/10/2019,WS17,
C0161,A,5.06,4.7075,4.484001101,0.1,0.842465753,0.084246575,1.878825929,3.5416,3.6584,3.56,5/8/2019,7/10/2019,WS34,
C0162,A,5.09,4.7375,4.512576785,0.06,0.848202397,0.050892144,1.12778455,3.5536,3.6287,3.565,5/8/2019,7/10/2019,WS34,
C0163,A,4.97,4.6175,4.398274049,0.19,0.850164654,0.161531284,3.672606175,3.6421,3.8243,3.6694,5/8/2019,7/10/2019,WS34,
C0164,A,5,4.6475,4.426849733,0.12,0.933774834,0.11205298,2.531212643,3.6442,3.765,3.6522,5/8/2019,7/10/2019,WS34,
C0165,A,5.1,4.7475,4.522102014,1.48,0.894768734,1.324257726,29.2841188,3.6552,5.1405,3.8115,5/8/2019,7/10/2019,WS55,
C0166,A,5.1,4.7475,4.522102014,0.83,0.882267088,0.732281683,16.1933915,3.5338,4.356,3.6306,5/8/2019,7/10/2019,WS55,
C0167,A,5.02,4.6675,4.445900189,1.11,0.819792527,0.909969705,20.46761435,3.5338,4.6231,3.7301,5/8/2019,7/10/2019,WS55,
C0168,A,4.96,4.6075,4.388748821,0.58,0.837668919,0.485847973,11.07030711,3.6497,4.2417,3.7458,5/8/2019,7/10/2019,WS55,
C0169,A,5.08,4.7275,4.503051557,0.13,0.870052278,0.113106796,2.511781059,3.6649,3.7988,3.6823,5/8/2019,7/10/2019,HNCR,
C0170,A,5.03,4.6775,4.455425417,0.31,0.861172742,0.26696355,5.991875633,3.5293,3.8448,3.5731,5/8/2019,7/10/2019,HNCR,
C0171,A,4.94,4.5875,4.369698365,0.79,0.753114383,0.594960362,13.61559341,3.5376,4.3323,3.7338,5/8/2019,7/10/2019,HNCR,
C0172,A,4.98,4.6275,4.407799277,2.12,0.821649149,1.741896197,39.5185009,3.6812,5.527,4.0104,5/8/2019,7/10/2019,HNCR,
C0173,A,4.97,4.6175,4.398274049,0.11,0.993782629,0.109316089,2.485431513,3.6515,5.7585,3.6646,5/8/2019,7/10/2019,USHF,
C0174,A,5.01,4.6575,4.436374961,0.21,0.889537713,0.18680292,4.210710802,3.6654,3.8709,3.6881,5/8/2019,7/10/2019,USHF,
C0175,A,5.02,4.6675,4.445900189,0.41,0.90593343,0.371432706,8.354499436,3.5375,3.9521,3.5765,5/8/2019,7/10/2019,USHF,
C0176,A,4.96,4.6075,4.388748821,0.09,0.856132075,0.077051887,1.755668641,3.5297,3.6145,3.5419,5/8/2019,7/10/2019,USHF,
C0177,A,4.93,4.5775,4.360173137,1.1,0.865428598,0.951971457,21.83334073,3.6237,4.7168,3.7708,5/8/2019,7/10/2019,LCCR,
C0178,A,5.07,4.7175,4.493526329,1.03,0.870395634,0.896507503,19.95109047,3.6467,4.6729,3.7797,5/8/2019,7/10/2019,LCCR,
C0179,A,4.93,4.5775,4.360173137,0.55,0.870127537,0.478570146,10.97594363,3.5283,4.085,3.6006,5/8/2019,7/10/2019,LCCR,
C0180,A,5.01,4.6575,4.436374961,0.77,0.85372202,0.657365955,14.8176374,3.5613,4.3297,3.6737,5/8/2019,7/10/2019,LCCR,
C0181,A,4.91,4.5575,4.341122681,1.06,0.835120905,0.885228159,20.39168723,3.5226,4.5482,3.6917,5/8/2019,7/10/2019,WS37,
C0182,A,4.98,4.6275,4.407799277,1.05,0.887701059,0.932086112,21.14629214,3.681,4.7006,3.7955,5/8/2019,7/10/2019,WS37,
C0183,A,4.92,4.5675,4.350647909,0.51,0.891367204,0.454597274,10.44895573,3.5272,4.0114,3.5798,5/8/2019,7/10/2019,WS37,
C0184,A,5.04,4.6875,4.464950645,0.6,0.847566257,0.508539754,11.38959407,3.5511,4.1284,3.6391,5/8/2019,7/10/2019,WS37,
C0193,R,4.98,4.92375,4.7055567,3.26,0.894274879,2.915336106,61.95517963,3.6487,6.9185,3.9944,6/5/2019,8/7/2019,WS17,
C0194,R,5.05,4.99375,4.772454688,2.89,0.903391289,2.610800826,54.7056179,3.632,6.5365,3.9126,6/5/2019,8/7/2019,WS17,
C0195,R,4.96,4.90375,4.686442989,2.14,0.868051089,1.85762933,39.63836399,3.5458,5.7224,3.833,6/5/2019,8/7/2019,WS17,
C0196,R,5,4.94375,4.724670411,3.16,0.76560574,2.419314138,51.20598745,3.6304,6.7943,4.372,6/5/2019,8/7/2019,WS17,
C0197,R,4.93,4.87375,4.657772423,3.25,0.906669521,2.946675943,63.26363066,3.5203,6.7904,3.8255,6/5/2019,8/7/2019,TOWR,
C0198,R,4.92,4.86375,4.648215567,3.43,0.895554459,3.071751793,66.08453822,3.6216,7.0655,3.9813,6/5/2019,8/7/2019,TOWR,
C0199,R,4.9,4.84375,4.629101857,3.3,0.916176117,3.023381187,65.31247919,3.5566,6.8862,3.8357,6/5/2019,8/7/2019,TOWR,
C0200,R,5.01,4.95375,4.734227266,3.15,0.921603494,2.903051006,61.32048258,3.6644,6.8699,3.9157,6/5/2019,8/7/2019,TOWR,
C0201,R,5.07,5.01375,4.791568399,3.52,0.921646221,3.244194697,67.70632134,3.5301,7.0679,3.8073,6/5/2019,8/7/2019,WS55,
C0202,R,4.97,4.91375,4.695999845,3.04,0.927540003,2.819721608,60.04518103,3.544,6.6188,3.7668,6/5/2019,8/7/2019,WS55,
C0203,R,5.06,5.00375,4.782011544,2.95,0.909362216,2.682618537,56.09811922,3.6425,6.6247,3.9128,6/5/2019,8/7/2019,WS55,
C0204,R,5.04,4.98375,4.762897833,3.53,0.916404456,3.23490773,67.9188982,3.5106,7.0383,3.8055,6/5/2019,8/7/2019,WS55,
C0205,R,5.08,5.02375,4.801125255,1.91,0.902240853,1.723280029,35.89325289,3.6723,5.6046,3.8612,6/5/2019,8/7/2019,HNCR,
C0206,R,4.91,4.85375,4.638658712,1.59,0.916703118,1.457557958,31.42197019,3.5557,5.156,3.689,6/5/2019,8/7/2019,HNCR,
C0207,R,5.07,5.01375,4.791568399,0.41,0.919309039,0.376916706,7.866249101,3.5202,3.9428,3.5543,6/5/2019,8/7/2019,HNCR,
C0208,R,4.99,4.93375,4.715113556,NA,NA,NA,NA,NA,NA,NA,6/5/2019,8/7/2019,HNCR,
C0209,R,4.94,4.88375,4.667329278,1.25,0.904564646,1.130705807,24.22597036,3.6741,4.9294,3.7939,6/5/2019,8/7/2019,WS09,
C0210,R,5.07,5.01375,4.791568399,2.6,0.928464116,2.414006703,50.38030352,3.6487,6.2446,3.8344,6/5/2019,8/7/2019,WS09,
C0211,R,4.91,4.85375,4.638658712,1.88,0.919870961,1.729357407,37.28141073,3.5324,5.4543,3.6864,6/5/2019,8/7/2019,WS09,
C0212,R,4.96,4.90375,4.686442989,1.83,0.902026299,1.650708127,35.22304935,3.5649,5.4205,3.7467,6/5/2019,8/7/2019,WS09,
C0213,R,4.94,4.88375,4.667329278,2.12,0.924028103,1.958939578,41.97131725,3.6529,5.7879,3.8151,6/5/2019,8/7/2019,CWCR,
C0214,R,5.1,5.04375,4.820238965,NA,NA,NA,NA,NA,NA,NA,6/5/2019,8/7/2019,CWCR,
C0215,R,4.93,4.87375,4.657772423,NA,NA,NA,NA,NA,NA,NA,6/5/2019,8/7/2019,CWCR,
C0216,R,5,4.94375,4.724670411,2.3,0.920223272,2.116513525,44.79706183,3.5182,5.8472,3.704,6/5/2019,8/7/2019,CWCR,
C0217,R,4.91,4.85375,4.638658712,2.14,0.910898892,1.949323629,42.02343285,3.5505,5.7076,3.7427,6/5/2019,8/7/2019,WS34,
C0218,R,4.93,4.87375,4.657772423,1.87,0.87344245,1.633337381,35.06692111,3.6064,5.5004,3.8461,6/5/2019,8/7/2019,WS34,
C0219,R,5.03,4.97375,4.753340977,1.6,0.9245061,1.47920976,31.11936988,3.5303,5.145,3.6522,6/5/2019,8/7/2019,WS34,
C0220,R,5.06,5.00375,4.782011544,1.78,0.929289026,1.654134467,34.59076691,3.6364,5.448,3.7645,6/5/2019,8/7/2019,WS34,
C0221,R,4.92,4.86375,4.648215567,1.94,0.929671563,1.803562831,38.80118737,3.6324,5.5932,3.7703,6/5/2019,8/7/2019,USHF,
C0222,R,5.06,5.00375,4.782011544,1.64,0.919748182,1.508387018,31.54293971,3.5269,5.163,3.6582,6/5/2019,8/7/2019,USHF,
C0223,R,5.02,4.96375,4.743784122,1.62,0.918565166,1.48807557,31.36895633,3.521,5.1407,3.6529,6/5/2019,8/7/2019,USHF,
C0224,R,4.99,4.93375,4.715113556,1.93,0.908060005,1.75255581,37.16889931,3.5525,5.519,3.7333,6/5/2019,8/7/2019,USHF,
C0225,R,5,4.94375,4.724670411,1.87,0.908540438,1.698970619,35.95955848,3.5433,5.4425,3.717,6/5/2019,8/7/2019,LCCR,
C0226,R,5.04,4.98375,4.762897833,2.61,0.916707794,2.392607342,50.23427808,3.6507,6.2848,3.8701,6/5/2019,8/7/2019,LCCR,
C0227,R,5.07,5.01375,4.791568399,2.57,0.877985623,2.25642305,47.09153376,3.552,6.1394,3.8677,6/5/2019,8/7/2019,LCCR,
C0228,R,5.06,5.00375,4.782011544,3.09,0.92768761,2.866554716,59.94453778,3.6275,6.739,3.8525,6/5/2019,8/7/2019,LCCR,
C0229,R,5.07,5.01375,4.791568399,NA,NA,NA,NA,NA,NA,NA,6/5/2019,8/7/2019,WS37,
C0230,R,5.06,5.00375,4.782011544,3.39,0.916116482,3.105634874,64.94411077,3.5666,6.9594,3.8512,6/5/2019,8/7/2019,WS37,
C0231,R,5.04,4.98375,4.762897833,3.02,0.92873638,2.804783867,58.88818038,3.5446,6.6191,3.7637,6/5/2019,8/7/2019,WS37,
C0232,R,4.97,4.91375,4.695999845,2.67,0.9031622,2.411443073,51.35100411,3.6492,6.3878,3.9144,6/5/2019,8/7/2019,WS37,
C0241,A,5.05,4.6975,4.474475873,NA,NA,NA,NA,NA,NA,NA,6/5/2019,8/7/2019,WS09,
C0242,A,5.05,4.6975,4.474475873,NA,NA,NA,NA,NA,NA,NA,6/5/2019,8/7/2019,WS09,
C0243,A,4.94,4.5875,4.369698365,NA,NA,NA,NA,NA,NA,NA,6/5/2019,8/7/2019,WS09,
C0244,A,4.96,4.6075,4.388748821,0.0096,0.729166667,0.007,0.159498761,3.665,3.6746,3.6676,6/5/2019,8/7/2019,WS09,did not register on big balance
C0245,A,5.09,4.7375,4.512576785,0.19,0.908536585,0.172621951,3.825352109,3.5574,3.8034,3.5799,6/5/2019,8/7/2019,USHF,
C0246,A,5.08,4.7275,4.503051557,0.27,0.850796001,0.22971492,5.101316684,3.5456,3.8157,3.5859,6/5/2019,8/7/2019,USHF,
C0247,A,5.06,4.7075,4.484001101,0.48,0.881700555,0.423216266,9.438362226,3.631,4.1179,3.6886,6/5/2019,8/7/2019,USHF,
C0248,A,4.97,4.6175,4.398274049,0.32,0.88255888,0.282418842,6.421128796,3.6221,3.9363,3.659,6/5/2019,8/7/2019,USHF,
C0249,A,4.96,4.6075,4.388748821,NA,NA,NA,NA,NA,NA,NA,6/5/2019,8/7/2019,LCCR,
C0250,A,5.06,4.7075,4.484001101,0.87,0.917723157,0.798419146,17.80595339,3.6322,4.4052,3.6958,6/5/2019,8/7/2019,LCCR,
C0251,A,5.01,4.6575,4.436374961,0.26,0.58841296,0.15298737,3.448476987,3.5295,3.8937,3.6794,6/5/2019,8/7/2019,LCCR,
C0252,A,4.94,4.5875,4.369698365,0.48,0.859809373,0.412708499,9.444782325,3.5211,4.0247,3.5917,6/5/2019,8/7/2019,LCCR,
C0253,A,5.07,4.7175,4.493526329,0.69,0.861450108,0.594400574,13.22793127,3.5117,4.2082,3.6082,6/5/2019,8/7/2019,WS37,
C0254,A,4.98,4.6275,4.407799277,1.18,0.873699228,1.030965089,23.38956527,3.6427,4.8343,3.7932,6/5/2019,8/7/2019,WS37,
C0255,A,4.98,4.6275,4.407799277,0.83,0.878999418,0.729569517,16.55178631,3.5204,4.3799,3.6244,6/5/2019,8/7/2019,WS37,
C0256,A,5.04,4.6875,4.464950645,0.2,0.873844732,0.174768946,3.914241394,3.6063,3.8227,3.6336,6/5/2019,8/7/2019,WS37,
C0257,A,4.95,4.5975,4.379223593,0.57,0.857527848,0.488790873,11.1615875,3.6483,4.2049,3.7276,6/5/2019,8/7/2019,WS55,
C0258,A,5.07,4.7175,4.493526329,0.66,0.857696656,0.566079793,12.59767389,3.5537,4.1728,3.6418,6/5/2019,8/7/2019,WS55,
C0259,A,4.95,4.5975,4.379223593,0.83,0.73314641,0.60851152,13.89542021,3.557,4.3773,3.7759,6/5/2019,8/7/2019,WS55,
C0260,A,5,4.6475,4.426849733,0.2,0.858490566,0.171698113,3.878562038,3.5257,3.7059,3.5512,6/5/2019,8/7/2019,WS55,
C0261,A,5.05,4.6975,4.474475873,0.0244,0.864754098,0.0211,0.471563611,3.5285,3.5529,3.5318,6/5/2019,8/7/2019,CWCR,did not register on big balance
C0262,A,5.07,4.7175,4.493526329,0.0185,0.864864865,0.016,0.356067792,3.6435,3.662,3.646,6/5/2019,8/7/2019,CWCR,did not register on big balance
C0263,A,4.92,4.5675,4.350647909,0.0305,0.793442623,0.0242,0.55623899,3.5478,3.5783,3.5541,6/5/2019,8/7/2019,CWCR,did not register on big balance
C0264,A,5.02,4.6675,4.445900189,0.06,0.88986014,0.053391608,1.200917837,3.6643,3.7215,3.6706,6/5/2019,8/7/2019,CWCR,
C0265,A,4.95,4.5975,4.379223593,0.23,0.892920354,0.205371681,4.689682476,3.6322,3.8582,3.6564,6/5/2019,8/7/2019,WS17,
C0266,A,4.96,4.6075,4.388748821,0.2,0.722140403,0.144428081,3.290871417,3.6525,3.8562,3.7091,6/5/2019,8/7/2019,WS17,
C0267,A,5.02,4.6675,4.445900189,0.8,0.893343325,0.71467466,16.07491462,3.5275,4.3282,3.6129,6/5/2019,8/7/2019,WS17,
C0268,A,5.08,4.7275,4.503051557,0.47,0.896853147,0.421520979,9.360785095,3.6632,4.1208,3.7104,6/5/2019,8/7/2019,WS17,
C0269,A,4.99,4.6375,4.417324505,0.42,0.876755777,0.368237426,8.33620953,3.6371,4.0785,3.6915,6/5/2019,8/7/2019,TOWR,
C0270,A,5.04,4.6875,4.464950645,0.46,0.883839503,0.406566172,9.105725995,3.5726,4.0237,3.625,6/5/2019,8/7/2019,TOWR,
C0271,A,5.1,4.7475,4.522102014,0.24,0.906996587,0.217679181,4.813672496,3.5648,3.7992,3.5866,6/5/2019,8/7/2019,TOWR,
